ASIN,iSKU,BOM ID,BOM Class,Component Type,Quantity (unit/kg/Liter),Material Unit Price,Per FG price,Status,
B0CSSZFCB8,TA-Rough-Bumpy-Skin-Lotion,TA-Rough-Bumpy-Skin-Lotion,iSKU,iSKU,1,,,Active,
B0CLVS67FY,TA-milia-acne-spot-treatment-0.5oz,TA-Milia-Treatment-0.5oz-DS,Raw Material,Turnkey FG,1,2.55,2.55,Active,
B0CLVS67FY,TA-milia-acne-spot-treatment-0.5oz,Safetry-Shrink-M175-57x36,Packaging,Safety Shrink Band,0,0.01,0,Active,
B0CLVS67FY,TA-milia-acne-spot-treatment-0.5oz,M1109CL-Safety-Shrink-Band-100x38mm,Packaging,Safety Shrink Band,1,0.03,0.03231,Active,
B0CLVS67FY,TA-milia-acne-spot-treatment-0.5oz,LABL-TA-5.8x0.625-Milia-Spot-Treatment-0.5oz,Packaging,Label,1,0.29,0.29313,Active,
B0CLVS67FY,TA-milia-acne-spot-treatment-0.5oz,TA-milia-acne-spot-treatment-0.5oz,iSKU,iSKU,1,,,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,RM-ISO-ALCOHOL-99,Raw Material,Ingredient,0.1785,0.73,0.13043,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,RM-Butylene-Glycol,Raw Material,Ingredient,0.03043,22.74,0.69206,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,RM-Cycomethicone-6,Raw Material,Ingredient,0.00237,38.33,0.09084,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,RM-Glycerin,Raw Material,Ingredient,0.00237,7.71,0.01827,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,RM-Diheptyl-Succinate+Capryloyl-Glycerin/Sebacic-Acid Copolymer,Raw Material,Ingredient,0.00119,25.17,0.02982,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,RM-Polysorbate-80,Raw Material,Ingredient,0.00119,11.63,0.01378,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,RM-Acetylsalicylic-Acid,Raw Material,Ingredient,0.02133,66.67,1.422,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,LABL-TA-5.75x4.75-After-Shave-Razor-Bump-8oz,Packaging,Label,1,0.32,0.32,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,BTL-8oz-Cosmo-White-24-410,Packaging,Container/Pouch,1,0.3,0.3,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,0,0.09,0,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,Safetry-Shrink-Dome-M1421CL-8oz,Packaging,Safety Shrink Band,1,0.11,0.11436,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,"SPRAY-MIST-24-410-White-7.5""",Packaging,Top Cover,1,0.13,0.13,Active,
B0CSPJKV9M,TA-After-Shave-Treatment,TA-After-Shave-Treatment,iSKU,iSKU,1,,,Active,
B0CVH18ZD5,NS-Stevia-Liquid-Drops-8oz-2pck,BTL-24-410-Cylinder-Round-8oz-White,Packaging,Container/Pouch,2,0.09,0.17698,Active,
B0CVH18ZD5,NS-Stevia-Liquid-Drops-8oz-2pck,RM-PWD-CitricAcid,Raw Material,Ingredient,0.00034,21.38,0.00727,Active,
B0CVH18ZD5,NS-Stevia-Liquid-Drops-8oz-2pck,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,0.00034,15.88,0.0054,Active,
B0CVH18ZD5,NS-Stevia-Liquid-Drops-8oz-2pck,RM-PWD-Stevia-SG95RA60,Raw Material,Ingredient,0.06819,44,3.00036,Active,
B0CVH18ZD5,NS-Stevia-Liquid-Drops-8oz-2pck,RM-PURIFIED-WATER,Raw Material,Ingredient,0.4043,0.26,0.1068,Active,
B0CVH18ZD5,NS-Stevia-Liquid-Drops-8oz-2pck,LABL-NS-6x5-Liquid-Stevia-US-8oz,Packaging,Label,2,0.19,0.38,Active,
B0CVH18ZD5,NS-Stevia-Liquid-Drops-8oz-2pck,Safetry-Shrink-Dome-M1421CL-8oz,Packaging,Safety Shrink Band,0,0.11,0,Active,
B0CVH18ZD5,NS-Stevia-Liquid-Drops-8oz-2pck,CAP-24-410-Drip-Tip,Packaging,Top Cover,2,0.04,0.073,Active,
B0CVH18ZD5,NS-Stevia-Liquid-Drops-8oz-2pck,NS-Stevia-Liquid-Drops-8oz-2pck,iSKU,iSKU,1,,,Active,
B0CVGJMWGJ,NS-Stevia-Liquid-Drops-4oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.10083,0.26,0.02664,Active,
B0CVGJMWGJ,NS-Stevia-Liquid-Drops-4oz,RM-PWD-Stevia-SG95RA60,Raw Material,Ingredient,0.017,44,0.748,Active,
B0CVGJMWGJ,NS-Stevia-Liquid-Drops-4oz,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,0.00009,15.88,0.00143,Active,
B0CVGJMWGJ,NS-Stevia-Liquid-Drops-4oz,RM-PWD-CitricAcid,Raw Material,Ingredient,0.00009,21.38,0.00192,Active,
B0CVGJMWGJ,NS-Stevia-Liquid-Drops-4oz,BTL-4oz-Cylinder-Round-White-24-410,Packaging,Container/Pouch,1,0.18,0.18,Active,
B0CVGJMWGJ,NS-Stevia-Liquid-Drops-4oz,CAP-24-410-Drip-Tip,Packaging,Safety Shrink Band,1,0.04,0.0365,Active,
B0CVGJMWGJ,NS-Stevia-Liquid-Drops-4oz,LABL-NS-3.75x4.75-Liquid-Stevia-US-4oz,Packaging,Top Cover,1,0.16,0.16,Active,
B0CVGJMWGJ,NS-Stevia-Liquid-Drops-4oz,NS-Stevia-Liquid-Drops-4oz,iSKU,iSKU,1,,,Active,
B0CVGHBWT8,NS-Stevia-Liquid-Drops-4oz-2pck,RM-PURIFIED-WATER,Raw Material,Ingredient,0.20215,0.26,0.0534,Active,
B0CVGHBWT8,NS-Stevia-Liquid-Drops-4oz-2pck,RM-PWD-Stevia-SG95RA60,Raw Material,Ingredient,0.03409,44,1.49996,Active,
B0CVGHBWT8,NS-Stevia-Liquid-Drops-4oz-2pck,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,0.00017,15.88,0.0027,Active,
B0CVGHBWT8,NS-Stevia-Liquid-Drops-4oz-2pck,RM-PWD-CitricAcid,Raw Material,Ingredient,0.00017,21.38,0.00364,Active,
B0CVGHBWT8,NS-Stevia-Liquid-Drops-4oz-2pck,BTL-4oz-Cylinder-Round-White-24-410,Packaging,Container/Pouch,2,0.18,0.36,Active,
B0CVGHBWT8,NS-Stevia-Liquid-Drops-4oz-2pck,CAP-24-410-Drip-Tip,Packaging,Safety Shrink Band,2,0.04,0.073,Active,
B0CVGHBWT8,NS-Stevia-Liquid-Drops-4oz-2pck,LABL-NS-3.75x4.75-Liquid-Stevia-US-4oz,Packaging,Top Cover,2,0.16,0.32,Active,
B0CVGHBWT8,NS-Stevia-Liquid-Drops-4oz-2pck,NS-Stevia-Liquid-Drops-4oz,iSKU,iSKU,1,,,Active,
B0CWGJN9GP,TA-Salicylic-Acid-Cystic-Acne-Spot-Treatment,TA-Salicylic-Acid-Cystic-Acne-Spot-Treatment-DS,Raw Material,Turnkey FG,1,2.58,2.58,hibernated,
B0CWGJN9GP,TA-Salicylic-Acid-Cystic-Acne-Spot-Treatment,TA-Salicylic-Acid-Cystic-Acne-Spot-Treatment,iSKU,iSKU,1,,,hibernated,
B0CZ25H5LD,TN-Organic-Monk-Fruit-4.5oz,RM-PWD-Organic-Monk-Fruit-Extract-10%,Raw Material,Ingredient,0.12757,57.65,7.35417,Active,
B0CZ25H5LD,TN-Organic-Monk-Fruit-4.5oz,PCH-5oz-Stndup-BLACK-Matt,Packaging,Container/Pouch,1,0.24,0.24,Active,
B0CZ25H5LD,TN-Organic-Monk-Fruit-4.5oz,LABL-TN-4x5.5-Organic-Monk-Fruit-4.5oz,Packaging,Label,1,0.76,0.76,Active,
B0CZ25H5LD,TN-Organic-Monk-Fruit-4.5oz,Scoop-.625cc,Packaging,Scoop,1,0.08,0.07898,Active,
B0CZ25H5LD,TN-Organic-Monk-Fruit-4.5oz,TN-Organic-Monk-Fruit-4.5oz,iSKU,iSKU,1,,,Active,
B0CZDJ4K8N,TN-Liquid-Stevia-Drops-8oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.21352,0.26,0.05641,Active,
B0CZDJ4K8N,TN-Liquid-Stevia-Drops-8oz,RM-PWD-Stevia-SG95RA60,Raw Material,Ingredient,0.02273,44,1.00012,Active,
B0CZDJ4K8N,TN-Liquid-Stevia-Drops-8oz,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,0.00017,15.88,0.0027,Active,
B0CZDJ4K8N,TN-Liquid-Stevia-Drops-8oz,RM-PWD-CitricAcid,Raw Material,Ingredient,0.00017,21.38,0.00364,Active,
B0CZDJ4K8N,TN-Liquid-Stevia-Drops-8oz,BTL-24-410-Cylinder-Round-8oz-White,Packaging,Container/Pouch,1,0.09,0.08849,Active,
B0CZDJ4K8N,TN-Liquid-Stevia-Drops-8oz,CAP-24-410-Drip-Tip,Packaging,Top Cover,1,0.04,0.0365,Active,
B0CZDJ4K8N,TN-Liquid-Stevia-Drops-8oz,LABL-TN-6.125x5-Liquid-Stevia-Drops-8oz,Packaging,Label,1,0.39,0.38594,Active,
B0CZDJ4K8N,TN-Liquid-Stevia-Drops-8oz,TN-Liquid-Stevia-Drops-8oz,iSKU,iSKU,,,,Active,
B0CZDRCVFQ,TN-Liquid-Stevia-Drops-2oz,TN-Liquid-Stevia-Drops-2oz,iSKU,iSKU,,,,Active,
B0CZDRCVFQ,TN-Liquid-Stevia-Drops-2oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.05338,0.26,0.0141,Active,
B0CZDRCVFQ,TN-Liquid-Stevia-Drops-2oz,RM-PWD-Stevia-SG95RA60,Raw Material,Ingredient,0.00568,44,0.24992,Active,
B0CZDRCVFQ,TN-Liquid-Stevia-Drops-2oz,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,0.00004,15.88,0.00064,Active,
B0CZDRCVFQ,TN-Liquid-Stevia-Drops-2oz,RM-PWD-CitricAcid,Raw Material,Ingredient,0.00004,21.38,0.00086,Active,
B0CZDRCVFQ,TN-Liquid-Stevia-Drops-2oz,BTL-2oz-Oval-Teardrop-White-20-410,Packaging,Container/Pouch,1,0.09,0.09,Active,
B0CZDRCVFQ,TN-Liquid-Stevia-Drops-2oz,CAP-20-410-Drip-Tip,Packaging,Top Cover,1,0.04,0.04,Active,
B0CZDRCVFQ,TN-Liquid-Stevia-Drops-2oz,LABL-TN-3.75x2.875-Liquid-Stevia-Drops-2oz,Packaging,Label,1,0.18,0.18,Active,
B0CZ9DD9GG,TN-Organic-Monk-Fruit-1oz,RM-PWD-Organic-Monk-Fruit-Extract-10%,Raw Material,Ingredient,0.02835,57.65,1.63433,Active,
B0CZ9DD9GG,TN-Organic-Monk-Fruit-1oz,PCH-1oz-Stndup-BLACK-Matt,Packaging,Container/Pouch,1,0.11,0.11,Active,
B0CZ9DD9GG,TN-Organic-Monk-Fruit-1oz,LABL-TN-2.5x3.125-Organic-Monk-Fruit-1oz,Packaging,Label,1,0.65,0.65,Active,
B0CZ9DD9GG,TN-Organic-Monk-Fruit-1oz,Scoop-.625cc,Packaging,Scoop,1,0.08,0.07898,Active,
B0CZ9DD9GG,TN-Organic-Monk-Fruit-1oz,PCH-1oz-Stndup-WHITE-Matt,Packaging,Container/Pouch,1,0.11,0.11,Active,
B0CZ9DD9GG,TN-Organic-Monk-Fruit-1oz,RM-PWD-Stevia-SG95RA60,Raw Material,Ingredient,0.005,44,0.22,Active,
B0CZ9DD9GG,TN-Organic-Monk-Fruit-1oz,PCH-5oz-Stndup-WH-Matt,Packaging,Container/Pouch,1,0.24,0.24,Active,
B0CZ9DD9GG,TN-Organic-Monk-Fruit-1oz,TN-Organic-Monk-Fruit-1oz,iSKU,iSKU,,,,Active,
B0CZDRK3WC,TN-Organic-Stevia-Extract-1oz,TN-Organic-Stevia-Extract-1oz,iSKU,iSKU,,,,Active,
B0CZDRK3WC,TN-Organic-Stevia-Extract-1oz,PCH-1oz-Stndup-BLACK-Matt,Packaging,Container/Pouch,1,0.11,0.11,Active,
B0CZDRK3WC,TN-Organic-Stevia-Extract-1oz,LABL-TN-2.5x3.125-Organic-Stevia-Extract-1oz,Packaging,Label,1,0.65,0.65,Active,
B0CZDRK3WC,TN-Organic-Stevia-Extract-1oz,RM-PWD-Organic-Stevia-TSG90,Raw Material,Ingredient,0.02835,39.17,1.11059,Active,
B0CZDRQHBZ,TN-Organic-Stevia-Extract-5oz,TN-Organic-Stevia-Extract-5oz,iSKU,iSKU,,,,Active,
B0CZDRQHBZ,TN-Organic-Stevia-Extract-5oz,LABL-TN-4x5.5-Organic-Stevia-Extract-5oz,Packaging,Label,1,0.76,0.76,Active,
B0CZDRQHBZ,TN-Organic-Stevia-Extract-5oz,RM-PWD-Organic-Stevia-TSG90,Raw Material,Ingredient,0.14175,39.17,5.55294,Active,
B0CZDRQHBZ,TN-Organic-Stevia-Extract-5oz,PCH-5oz-Stndup-BLACK-Matt,Packaging,Container/Pouch,1,0.24,0.24,Active,
SMPSTPW2OZ,SAMPLE-Stevia-Powder-2oz,RM-PWD-Stevia-SG95RA60,Raw Material,Ingredient,0.005,44,0.22,PMP,
SMPSTPW2OZ,SAMPLE-Stevia-Powder-2oz,PCH-2oz-Stndup-WH-Matt,Packaging,Container/Pouch,1,0.24,0.24,PMP,
SMPSTPW2OZ,SAMPLE-Stevia-Powder-2oz,SAMPLE-Stevia-Powder-2oz,iSKU,iSKU,,,,PMP,
PWALCAR1KG,RM-PWD-ALCAR-1KG,RM-PWD-ALCAR,Raw Material,Ingredient,1,36.5,36.5,PMP,
PWMNKFR1KG,RM-PWD-MONK-FRUIT-1KG,RM-PWD-Organic-Monk-Fruit-Extract-10%,Raw Material,Ingredient,1,57.65,57.64815,PMP,
PWSTV95SG1KG,RM-PWD-STEVIA-SG95-1KG,RM-PWD-Stevia-SG95RA60,Raw Material,Ingredient,1,44,44,PMP,
PWCITMA20KG,RM-PWD-L-Citrulline-Malate-20KG,RM-PWD-L-Citrulline-Malate-2:1,Raw Material,Ingredient,20,11.48,229.5,PMP,
PWCITMA1KG,RM-PWD-L-Citrulline-Malate-1KG,RM-PWD-L-Citrulline-Malate-2:1,Raw Material,Ingredient,1,11.48,11.475,PMP,
PWBLKTE25KG,RM-PWD-Black-Tea-Extract-25kg,RM-PWD-Black-Tea-Extract,Raw Material,Ingredient,25,9,225,PMP,
PWBLKTE10KG,RM-PWD-Black-Tea-Extract-10kg,RM-PWD-Black-Tea-Extract,Raw Material,Ingredient,10,9,90,PMP,
B0D3QF1FV7,PS-Methylene-Blue-Powder-5g,RM-PWD-Methylene-Blue,Raw Material,Ingredient,0.005,371,1.855,Active,
B0D3QF1FV7,PS-Methylene-Blue-Powder-5g,1/2oz-Thick-Wall-Jar+Lid-Black,Packaging,Container/Pouch,1,0.82,0.82,Active,
B0D3QF1FV7,PS-Methylene-Blue-Powder-5g,LABL-PS-5.25x0.40-Methylene-Blue-5g,Packaging,Label,1,0.28,0.27645,Active,
B0D3QF1FV7,PS-Methylene-Blue-Powder-5g,PS-Methylene-Blue-Powder-5g,iSKU,iSKU,1,,,Active,
B0D7W1TT8G,TA-Invisible-Spot-Treatment-DS,TA-Invisible-Spot-Treatment-DS,iSKU,iSKU,1,,,Active,
B0D7W1TT8G,TA-Invisible-Spot-Treatment-DS,TA-Invisible-Acne-Spot-Treatment-0.5oz-DS,Raw Material,Turnkey FG,1,2.18,2.18,Active,
B0D87KN31Q,TA-Acne-Face-Cream-2oz-DS,TA-Acne-Face-Cream-2oz-DS,iSKU,iSKU,1,,,Active,
B0D87KN31Q,TA-Acne-Face-Cream-2oz-DS,TA-Acne-Eliminating-Face-Cream-2oz-DS,Raw Material,Turnkey FG,1,3.3,3.3,Active,
B0DFWMZJ4K,TA-Acne-Eliminating-Face-Cleanser-DS,TA-Acne-Eliminating-Face-Cleanser-DS,iSKU,iSKU,1,,,Active,
B0DFWMZJ4K,TA-Acne-Eliminating-Face-Cleanser-DS,TA-Acne-Eliminating-Face-Cleanser-8oz-DS,Raw Material,Turnkey FG,1,4.86,4.86,Active,
B0D83TP4R3,TA-Crepey-Skin-Treatment-8oz-DS,TA-Crepey-Skin-Treatment-8oz-DS,iSKU,iSKU,1,,,hibernated,
B0D83TP4R3,TA-Crepey-Skin-Treatment-8oz-DS,TA-Crepey-Skin-Repair-Treatment-8oz-DS,Raw Material,Turnkey FG,1,6.02,6.02,hibernated,
#N/A,TA-Acne-Body-Spray-8oz-DS,TA-Acne-Body-Spray-8oz-DS,iSKU,iSKU,1,#N/A,#N/A,hibernated,
#N/A,TA-Acne-Body-Spray-8oz-DS,TA-Acne-Eliminating-Body-Spray-8oz-DS,Raw Material,Turnkey FG,1,#N/A,#N/A,hibernated,
SMPSTPW1OZ,SAMPLE-Stevia-Powder-1oz,RM-PWD-Stevia-SG95RA60,Raw Material,Ingredient,0.02835,44,1.24738,hibernated,
SMPSTPW1OZ,SAMPLE-Stevia-Powder-1oz,PCH-1oz-Stndup-WHITE-Matt,Packaging,Container/Pouch,1,0.11,0.11,hibernated,
SMPSTPW1OZ,SAMPLE-Stevia-Powder-1oz,SAMPLE-Stevia-Powder-1oz,iSKU,iSKU,,,,hibernated,
SMPMFPW1OZ,SAMPLE-Monk-Fruit-Powder-1oz,RM-PWD-Organic-Monk-Fruit-Extract-10%,Raw Material,Ingredient,0.02835,57.65,1.6343,hibernated,
SMPMFPW1OZ,SAMPLE-Monk-Fruit-Powder-1oz,PCH-1oz-Stndup-WHITE-Matt,Packaging,Container/Pouch,1,0.11,0.11,hibernated,
SMPMFPW1OZ,SAMPLE-Monk-Fruit-Powder-1oz,SAMPLE-Monk-Fruit-Powder-1oz,iSKU,iSKU,,,,hibernated,
PWBETALA1KG,RM-PWD-Beta-Alanine-Powder-1kg,RM-PWD-BetaAlanine,Raw Material,Ingredient,1,7.3,7.3,PMP,
PWBETALA1KG,RM-PWD-Beta-Alanine-Powder-1kg,RM-PWD-Beta-Alanine-Powder-1kg,iSKU,iSKU,,,,PMP,
PWBLKTEA1KG,RM-PWD-Black-Tea-Powder-1kg,RM-PWD-Black-Tea-Extract,Raw Material,Ingredient,1,9,9,PMP,
PWBLKTEA1KG,RM-PWD-Black-Tea-Powder-1kg,RM-PWD-Black-Tea-Powder-1kg,iSKU,iSKU,,,,PMP,
PWSTV95TS1KG,RM-PWD-Organic-Stevia-TSG90-1kg,RM-PWD-Organic-Stevia-TSG90,Raw Material,Ingredient,1,39.17,39.1742,PMP,
PWSTV95TS1KG,RM-PWD-Organic-Stevia-TSG90-1kg,RM-PWD-Organic-Stevia-TSG90-1kg,iSKU,iSKU,,,,PMP,
PWPOTAS5KG,RM-PWD-Potassium-Sorbate-Powder-5kg,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,5,15.88,79.41429,PMP,
PWPOTAS5KG,RM-PWD-Potassium-Sorbate-Powder-5kg,RM-PWD-Potassium-Sorbate-Powder-5kg,iSKU,iSKU,,,,PMP,
PWSALACD1KG,RM-PWD-Salicylic-Acid-Powder-1kg,RM-PWD-SALICYLIC-ACID,Raw Material,Ingredient,1,11.13,11.13333,PMP,
PWSALACD1KG,RM-PWD-Salicylic-Acid-Powder-1kg,RM-PWD-Salicylic-Acid-Powder-1kg,iSKU,iSKU,,,,PMP,
PWSALACD20KG,RM-PWD-Salicylic-Acid-Powder-20kg,RM-PWD-SALICYLIC-ACID,Raw Material,Ingredient,20,11.13,222.66667,PMP,
PWSALACD20KG,RM-PWD-Salicylic-Acid-Powder-20kg,RM-PWD-Salicylic-Acid-Powder-20kg,iSKU,iSKU,,,,PMP,
B0DBVGV5S2,NS-Organic-Stevia-Liquid-Drops-8oz,BTL-24-410-Cylinder-Round-8oz-White,Packaging,Container/Pouch,1,0.09,0.08849,Active,
B0DBVGV5S2,NS-Organic-Stevia-Liquid-Drops-8oz,LABL-NS-6x5-Organic-Liquid-Stevia-US-8oz,Packaging,Label,1,0.33,0.3302,Active,
B0DBVGV5S2,NS-Organic-Stevia-Liquid-Drops-8oz,CAP-24-410-Drip-Tip,Packaging,Top Cover,1,0.04,0.0365,Active,
B0DBVGV5S2,NS-Organic-Stevia-Liquid-Drops-8oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.1753,0.26,0.04631,Active,
B0DBVGV5S2,NS-Organic-Stevia-Liquid-Drops-8oz,RM-PWD-Organic-Citric-Acid,Raw Material,Ingredient,0.00147,104.57,0.15372,Active,
B0DBVGV5S2,NS-Organic-Stevia-Liquid-Drops-8oz,RM-PWD-Organic-Sugar-Cane-Alcohol-190,Raw Material,Ingredient,0.0216,25.89,0.55914,Active,
B0DBVGV5S2,NS-Organic-Stevia-Liquid-Drops-8oz,RM-PWD-Organic-Stevia-TSG90,Raw Material,Ingredient,0.06,39.17,2.35045,Active,
B0DBVGV5S2,NS-Organic-Stevia-Liquid-Drops-8oz,NS-Organic-Stevia-Liquid-Drops-8oz,iSKU,iSKU,,,,Active,
B0DBTXGT93,NS-Organic-Monkfruit-Liquid-Drops-8oz,BTL-24-410-Cylinder-Round-8oz-White,Packaging,Container/Pouch,1,0.09,0.08849,Active,
B0DBTXGT93,NS-Organic-Monkfruit-Liquid-Drops-8oz,LABL-NS-6x5-Organic-Liquid-Monk-Fruit-US-8oz,Packaging,Label,1,0.19,0.19,Active,
B0DBTXGT93,NS-Organic-Monkfruit-Liquid-Drops-8oz,CAP-24-410-Drip-Tip,Packaging,Top Cover,1,0.04,0.0365,Active,
B0DBTXGT93,NS-Organic-Monkfruit-Liquid-Drops-8oz,RM-Purified-WATER,Raw Material,Ingredient,0.19193,0.26,0.0507,Active,
B0DBTXGT93,NS-Organic-Monkfruit-Liquid-Drops-8oz,RM-PWD-Organic-Citric-Acid,Raw Material,Ingredient,0.00147,104.57,0.15372,Active,
B0DBTXGT93,NS-Organic-Monkfruit-Liquid-Drops-8oz,RM-PWD-Organic-Sugar-Cane-Alcohol-190,Raw Material,Ingredient,0.0216,25.89,0.55914,Active,
B0DBTXGT93,NS-Organic-Monkfruit-Liquid-Drops-8oz,RM-PWD-Organic-Monk-Fruit-Extract-10%,Raw Material,Ingredient,0.06,57.65,3.45889,Active,
B0DBTXGT93,NS-Organic-Monkfruit-Liquid-Drops-8oz,NS-Organic-Monkfruit-Liquid-Drops-8oz,iSKU,iSKU,,,,Active,
B0DBVJY2ZC,TN-Monk-Fruit-Sweetener-Powder-1oz,RM-PWD-Monk-Fruit-Extract-5%,Raw Material,Ingredient,0.028,25,0.7,Active,
B0DBVJY2ZC,TN-Monk-Fruit-Sweetener-Powder-1oz,PCH-1oz-Stndup-BLACK-Matt,Packaging,Container/Pouch,1,0.11,0.11,Active,
B0DBVJY2ZC,TN-Monk-Fruit-Sweetener-Powder-1oz,LABL-TN-2.5x3.125-Monk-Fruit-Sweetener-1oz,Packaging,Label,1,0.59,0.59,Active,
B0DBVJY2ZC,TN-Monk-Fruit-Sweetener-Powder-1oz,Scoop-.625cc,Packaging,Scoop,1,0.08,0.07898,Active,
B0DBVJY2ZC,TN-Monk-Fruit-Sweetener-Powder-1oz,TN-Monk-Fruit-Sweetener-Powder-1oz,iSKU,iSKU,,,,Active,
B0DBV9BBP2,TN-Monk-Fruit-Sweetener-Powder-5oz,RM-PWD-Monk-Fruit-Extract-5%,Raw Material,Ingredient,0.142,25,3.55,Active,
B0DBV9BBP2,TN-Monk-Fruit-Sweetener-Powder-5oz,PCH-5oz-Stndup-BLACK-Matt,Packaging,Container/Pouch,1,0.24,0.24,Active,
B0DBV9BBP2,TN-Monk-Fruit-Sweetener-Powder-5oz,LABL-TN-2.5x3.125-Monk-Fruit-Sweetener-5oz,Packaging,Label,1,0.76,0.76,Active,
B0DBV9BBP2,TN-Monk-Fruit-Sweetener-Powder-5oz,Scoop-.625cc,Packaging,Scoop,1,0.08,0.07898,Active,
B0DBV9BBP2,TN-Monk-Fruit-Sweetener-Powder-5oz,TN-Monk-Fruit-Sweetener-Powder-5oz,iSKU,iSKU,,,,Active,
B0DBVBFQHD,TN-Monk-Fruit-Sweetener-Powder-1lb,RM-PWD-Monk-Fruit-Extract-5%,Raw Material,Ingredient,0.453,25,11.325,Active,
B0DBVBFQHD,TN-Monk-Fruit-Sweetener-Powder-1lb,PCH-32oz-Stndup-BLACK-Matt,Packaging,Container/Pouch,1,,,Active,
B0DBVBFQHD,TN-Monk-Fruit-Sweetener-Powder-1lb,LABL-TN-2.5x3.125-Monk-Fruit-Sweetener-1lb,Packaging,Label,1,0.89,0.89,Active,
B0DBVBFQHD,TN-Monk-Fruit-Sweetener-Powder-1lb,Scoop-.625cc,Packaging,Scoop,1,0.08,0.07898,Active,
B0DBVBFQHD,TN-Monk-Fruit-Sweetener-Powder-1lb,TN-Monk-Fruit-Sweetener-Powder-1lb,iSKU,iSKU,,,,Active,
PWMYOINO1KG,RM-PWD-MyoInositol-1kg,RM-PWD-MyoInositol,Raw Material,Ingredient,1,21.85,21.85,PMP,
PWMYOINO1KG,RM-PWD-MyoInositol-1kg,RM-PWD-MyoInositol-1kg,iSKU,iSKU,,,,PMP,
PWMCHAGRN1KG,RM-PWD-Tea-MatchGreen-1kg,RM-PWD-Tea-MatchGreen,Raw Material,Ingredient,1,35,35,PMP,
PWMCHAGRN1KG,RM-PWD-Tea-MatchGreen-1kg,RM-PWD-Tea-MatchGreen-1kg,iSKU,iSKU,,,,PMP,
B0BD8LPJKQ,WHYZ-Organic-MonkFruit-Powder-5oz,RM-PWD-Organic-Monk-Fruit-Extract-10%,Raw Material,Ingredient,0.142,57.65,8.18604,Active,
B0BD8LPJKQ,WHYZ-Organic-MonkFruit-Powder-5oz,Scoop-.625cc,Packaging,Scoop,1,0.08,0.07898,Active,
B0BD8LPJKQ,WHYZ-Organic-MonkFruit-Powder-5oz,LABL-WHYZ-4x6-Monk-Fruit-Ext-5oz,Packaging,Label,0,0.18,0,Active,
B0BD8LPJKQ,WHYZ-Organic-MonkFruit-Powder-5oz,PCH-5oz-WHYZ-OrganicMonkFruit-Preprinted,Packaging,Container/Pouch,1,0.3,0.3,Active,
B0BD8LPJKQ,WHYZ-Organic-MonkFruit-Powder-5oz,WHYZ-Organic-MonkFruit-Powder-5oz,iSKU,iSKU,1,,,Active,
PWCITSOD1KG,RM-PWD-Citicoline-Sodium-1kg,RM-PWD-Citicoline-Sodium-1kg,iSKU,iSKU,,,,PMP,
PWCITSOD1KG,RM-PWD-Citicoline-Sodium-1kg,RM-PWD-Citicoline-Sodium,Raw Material,Ingredient,1,187,187,PMP,
PWBLKTEA5KG,RM-PWD-Black-Tea-Powder-5kg,RM-PWD-Black-Tea-Powder-5kg,iSKU,iSKU,,,,PMP,
PWBLKTEA5KG,RM-PWD-Black-Tea-Powder-5kg,RM-PWD-Black-Tea-Extract,Raw Material,Ingredient,5,9,45,PMP,
PWPOTAS1KG,RM-PWD-Potassium-Sorbate-Powder-1kg,RM-PWD-Potassium-Sorbate-Powder-1kg,iSKU,iSKU,,,,PMP,
PWPOTAS1KG,RM-PWD-Potassium-Sorbate-Powder-1kg,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,1,15.88,15.88286,PMP,
PWSTV90TS3KG,RM-PWD-Organic-Stevia-TSG90-3kg,RM-PWD-Organic-Stevia-TSG90-3kg,iSKU,iSKU,,,,PMP,
PWSTV90TS3KG,RM-PWD-Organic-Stevia-TSG90-3kg,RM-PWD-Organic-Stevia-TSG90,Raw Material,Ingredient,3,39.17,117.5226,PMP,
