,,,,,,Powder COAs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURCHASE ORDER DETAILS,,,,,,,,,,,,,DELIVERY DETAILS,,,,,,,,,,,,,COA DETAILS,,,PRICING DETAILS,,,,,,,,,PAYMENT DETAILS,,,,,,,,,,,,,,,REMARKS,,,,,,
DATE ISSUED,REFERENCE,PO #,ASIN,BOM ID,DESCRIPTION,ITEM STATUS/NOTES,CATEGORY,PRODUCT,QTY,UOM,SUPPIER,STATUS,ESTIMATED MFG COMPLETION DATE,ESTIMATED MFG LEAD TIME (DAYS),ESTIMATED SHIPPING LEAD TIME (DAYS),ESTIMATED ARRIVAL DATE,CURRENT EXPECTED ARRIVAL DATE,ACTUAL MFG COMPLETION DATE,ACTUAL MFG LEAD TIME (DAYS),ACTUAL SHIPPING LEAD TIME (DAYS),ACTUAL ARRIVAL DATE,MFG LEAD TIME VARIANCE,SHIPPING LEAD TIME VARIANCE,SHIP TO,CONFIDENTIAL FOR NOVAEO ONLY,COA FOR CUSTOMERS,MFG DATE,EXPIRY DATE,UNIT PRICE,AMOUNT,FREIGHT,DUTY/TAXES,OTHER CHARGES,TOTAL AMOUNT,Landed Cost/unit,PAYMENT TERM,FREIGHT TERM,INVOICE NO.,DOWN PAYMENT,DP DUE DATE,DP DATE PAID,BALANCE AMOUNT,BALANCE DUE DATE,BALANCE PAID DATE,Withn MFG SLA,Within Shipping SLA,Agreed SLA,Delivery TL,Within XSLA,Year,Month,Week,FINDINGS,Type,ASIN,ISKU/BOM,QTY,UOM,Status
04/11/22,,2112,,BTL-24-410-Round-White-B318W,,1125,,,"2,250",pcs,Container and Packaging,CHECKED IN,04/12/22,5,7,4/19/2022,4/19/2022,04/12/22,1,7,4/19/2022,0,0,Health Specialty,,,,,$0.31 ,$697.50 ,$79.23 ,,,$776.73 ,$0.35 ,NET45,,1505251,,,,$776.73 ,5/13/2022,5/13/2022,Yes,,12,8,1,2022,Apr,15,SAIA PRO # 10484467270,,,BTL-24-410-Round-White-B318W,"2,250",pcs,
04/11/22,,2112,,LID-24-410-Disc-Top-White-HS,,L1368WH,,,"10,000",pcs,Container and Packaging,CHECKED IN,04/12/22,5,7,4/19/2022,4/19/2022,04/12/22,1,7,4/19/2022,0,0,Health Specialty,,,,,$0.06 ,$600.00 ,$79.23 ,,,$679.23 ,$0.07 ,NET45,,1505251,,,,$214.23 ,5/13/2022,5/13/2022,Yes,,12,8,1,2022,Apr,15,SAIA PRO # 10484467270,CM Packaging-Top,,LID-24-410-Disc-Top-White-HS,"10,000",pcs,
04/11/22,,2112,,BTL-4oz-Cosmo-White-24-410-HS,,B344WH,,,"7,225",pcs,Container and Packaging,CHECKED IN,04/12/22,5,7,4/19/2022,4/19/2022,04/12/22,1,7,4/19/2022,0,0,Health Specialty,,,,,$0.24 ,"$1,743.75 ",$79.23 ,,,"$1,822.98 ",$0.25 ,NET45,,1505251,,,,"$1,822.98 ",5/13/2022,5/13/2022,Yes,,12,8,1,2022,Apr,15,SAIA PRO # 10484467270,CM Packaging-Container,,BTL-4oz-Cosmo-White-24-410-HS,"7,225",pcs,
04/11/22,,1509017,,"SPRAY-MIST-24-410-White-7.5""",,,,,"2,000",pcs,Container and Packaging,CHECKED IN,4/25/2022,5,7,05/04/22,05/04/22,4/29/2022,18,5,05/04/22,4,-2,Tampa,,,,,$0.19 ,$380.00 ,$46.96 ,,,$426.96 ,$0.21 ,NET45,,1509017,,,,$441.90 ,5/20/2022,5/20/2022,No,Yes,12,23,0,2022,Apr,15,UPS TN 1Z1A9V380392283556,Top Cover,,"SPRAY-MIST-24-410-White-7.5""","2,000",pcs,
04/11/22,,1704782,,"TRIGGER-SPRAYER-24-410-7.75""",HT-23520,HT-23520,,,"4,000",pcs,Container and Packaging,CHECKED IN,4/20/2022,5,7,4/25/2022,4/25/2022,4/20/2022,9,5,4/25/2022,0,-2,Tampa,,,,,$0.72 ,"$2,880.00 ",,,,"$2,880.00 ",$0.72 ,NET45,,1704782,,,,,,,No,Yes,12,14,0,2022,Apr,15,UPS TN 1Z3XX5120371032844,,,"TRIGGER-SPRAYER-24-410-7.75""","4,000",pcs,
4/21/2022,,118979,,LABL-TA-3.75x4.75-Room-Spray-4oz,"[3.750""h x 4.750""w] #1190","[3.750""h x 4.750""w] #1190",,,"1,000",pcs,Wizard Labels,CHECKED IN,4/25/2022,5,7,4/30/2022,4/28/2022,4/25/2022,4,3,4/28/2022,0,-4,Tampa,,,,,$0.36 ,$360.00 ,,,,$360.00 ,$0.36 ,CBS,,,,,,,,,Yes,Yes,12,7,1,2022,Apr,16,UPS TN 1ZE02E120359684037,Label,,LABL-TA-3.75x4.75-Room-Spray-4oz,"1,000",pcs,
4/21/2022,,118978,,LABL-TA-Acne-Eliminating-Face-Cleanser-8oz-HS,"[5.000""h x 5.750""w] #1259","[5.000""h x 5.750""w] #1259",,,"1,100",pcs,Wizard Labels,CHECKED IN,4/25/2022,5,7,4/30/2022,4/30/2022,4/25/2022,4,2,4/27/2022,0,-5,Health Specialty,,,,,$0.28 ,$308.00 ,,,,$308.00 ,$0.28 ,CBS,,,,,,,,,Yes,Yes,12,6,1,2022,Apr,16,UPS TN 1Z19222Y0346295479,CM Packaging-Label,,LABL-TA-Acne-Eliminating-Face-Cleanser-8oz-HS,"1,100",pcs,
4/21/2022,,118978,,LABL-AY-Charcoal-To-Sparkle-Acne-Wash-8oz-HS,"[5.000""h x 5.750""w] #1260","[5.000""h x 5.750""w] #1260",,,"1,500",pcs,Wizard Labels,CHECKED IN,4/25/2022,5,7,4/30/2022,4/30/2022,4/25/2022,4,2,4/27/2022,0,-5,Health Specialty,,,,,$0.28 ,$420.00 ,,,,$420.00 ,$0.28 ,CBS,,,,,,,,,Yes,Yes,12,6,1,2022,Apr,16,UPS TN 1Z19222Y0346295479,CM Packaging-Label,,LABL-AY-Charcoal-To-Sparkle-Acne-Wash-8oz-HS,"1,500",pcs,
4/21/2022,,118979,,LABL-6.125X0.5625-Invis-Spot-Side,"[0.563""h x 6.125""w] #1202","[0.563""h x 6.125""w] #1202",,,"1,000",pcs,Wizard Labels,CHECKED IN,4/25/2022,5,7,4/30/2022,4/28/2022,4/25/2022,4,3,4/28/2022,0,-4,Tampa,,,,,$0.30 ,$300.00 ,,,,$300.00 ,$0.30 ,CBS,,,,,,,,,Yes,Yes,12,7,1,2022,Apr,16,UPS TN 1ZE02E120359684037,,,LABL-6.125X0.5625-Invis-Spot-Side,"1,000",pcs,
4/21/2022,,2115,,WL-Four-In-One-4oz-PLSF,,,,,"1,459",pcs,PLSF,CHECKED IN,5/24/2022,28,7,5/31/2022,08/01/22,7/29/2022,99,0,7/29/2022,66,-7,Tampa,,,,,$4.05 ,"$5,908.95 ",,,,"$5,908.95 ",$4.05 ,Due Upon Reciept,,,,,,,,,No,Yes,35,99,0,2022,Apr,16,Picked up from PLSF,White Label,,WL-Four-In-One-4oz-PLSF,"1,459",pcs,
4/22/2022,,2.06E+11,,RM-Aloe-Vera-Juice,,Converted from oz to gals,,,12,gal,Walgreens,CHECKED IN,4/25/2022,5,7,4/30/2022,4/28/2022,4/25/2022,3,4,4/29/2022,0,-3,Tampa,,,,,$9.73 ,$116.74 ,$44.59 ,,,$161.33 ,$13.44 ,CBS,,,,,,,,,Yes,Yes,12,7,1,2022,Apr,16,FedEx TN 577820355231,Ingredient,,RM-Aloe-Vera-Juice,12,gal,
4/22/2022,,2105,,RM-PWD-Pu-erh-Tea,,Added as per WPP 4/17,,,40,kg,Passiono,CHECKED IN,4/30/2022,10,30,5/30/2022,7/21/2022,4/25/2022,3,85,7/19/2022,-5,55,Tampa,20220403,20220403,04/03/22,04/04/24,$24.00 ,$960.00 ,,,,$960.00 ,$24.00 ,NET30,,PSNK22040706-REV,,,,$960.00 ,7/15/2022,7/15/2022,Yes,No,40,88,0,2022,Apr,16,Arrived in port NY 7/5,Ingredient,,RM-PWD-Pu-erh-Tea,40,kg,
4/25/2022,,119151,,LABL-AY-Scars-No-More-Side,,"[1.125""h x 7.125""w] #1273",,,"2,000",pcs,Wizard Labels,CHECKED IN,4/30/2022,5,7,05/07/22,05/03/22,4/30/2022,5,4,05/04/22,0,-3,Tampa,,,,,$0.17 ,$340.00 ,,,,$340.00 ,$0.17 ,CBS,,,,,,,,,,Yes,12,9,1,2022,Apr,17,UPS TN 1ZE02E120358815932,Label,,LABL-AY-Scars-No-More-Side,#REF!,pcs,
4/25/2022,,119151,,LABL-TA-3.75x4.75-Yoga-Mat-Spray-4oz,,[3.750 x 4.750] #1189,,,"1,200",pcs,Wizard Labels,CHECKED IN,4/30/2022,5,7,05/07/22,05/03/22,4/30/2022,5,4,05/04/22,0,-3,Tampa,,,,,$0.32 ,$384.00 ,,,,$384.00 ,$0.32 ,CBS,,,,,,,,,,Yes,12,9,1,2022,Apr,17,UPS TN 1ZE02E120358815932,Label,,LABL-TA-3.75x4.75-Yoga-Mat-Spray-4oz,"1,200",pcs,
4/25/2022,,119151,,LABL-TA-5.75x4.75-Acne-Eliminating-Body-Spray-8oz,,[4.750 x 5.750] #1194,,,"2,500",pcs,Wizard Labels,CHECKED IN,4/30/2022,5,7,05/07/22,05/03/22,4/30/2022,5,4,05/04/22,0,-3,Tampa,,,,,$0.28 ,$700.00 ,,,,$700.00 ,$0.28 ,CBS,,,,,,,,,,Yes,12,9,1,2022,Apr,17,UPS TN 1ZE02E120358815932,Label,,LABL-TA-5.75x4.75-Acne-Eliminating-Body-Spray-8oz,"2,500",pcs,
4/25/2022,,119151,,LABL-TA-Cucumber-Lotion-8oz,,"[3.000""h x 7.125""w] #1172",,,"1,000",pcs,Wizard Labels,CHECKED IN,4/30/2022,5,7,05/07/22,05/03/22,4/30/2022,5,4,05/04/22,0,-3,Tampa,,,,,$0.37 ,$370.00 ,,,,$370.00 ,$0.37 ,CBS,,,,,,,,,,Yes,12,9,1,2022,Apr,17,UPS TN 1ZE02E120358815932,Label,,LABL-TA-Cucumber-Lotion-8oz,"1,000",pcs,
4/25/2022,,119151,,LABL-6.125X0.5625-Invis-Spot-Side,,"[0.563""h x 6.125""w] #1202",,,"1,000",pcs,Wizard Labels,CHECKED IN,4/30/2022,5,7,05/07/22,05/03/22,4/30/2022,5,4,05/04/22,0,-3,Tampa,,,,,$0.30 ,$300.00 ,,,,$300.00 ,$0.30 ,CBS,,,,,,,,,,Yes,12,9,1,2022,Apr,17,UPS TN 1ZE02E120358815932,,,LABL-6.125X0.5625-Invis-Spot-Side,"1,000",pcs,
4/25/2022,,INV1762604,,BTL-4oz-Cosmo-White-20-410,,received 675 pcs back order,,,675,pcs,SKS Bottle and Packaging,CHECKED IN,05/10/22,20,7,5/16/2022,6/27/2022,05/10/22,15,6,5/16/2022,0,-1,Tampa,,,,,$0.21 ,$141.75 ,,,,$141.75 ,$0.21 ,,,,,,,,,,Yes,Yes,27,21,1,2022,Apr,17,UPS TN 1ZE839560320764465,Container/Pouch,,BTL-4oz-Cosmo-White-20-410,675,pcs,
4/25/2022,,INV1762604,,BTL-4oz-Cosmo-White-20-410,,,,,"2,125",pcs,SKS Bottle and Packaging,CHECKED IN,05/10/22,20,7,5/16/2022,12/17/2022,12/07/22,226,,12/17/2022,211,-7,Tampa,,,,,$0.21 ,$446.25 ,,,,$446.25 ,$0.21 ,,,,,,,,,,No,Yes,27,226,0,2022,Apr,17,UPS TN 1Z242F1A0389357230,Container/Pouch,,BTL-4oz-Cosmo-White-20-410,"2,125",pcs,
4/25/2022,,113311,,PCH-8oz-Stndup-WH-Matt,,,,,"1,000",pcs,Sav on Bags,CHECKED IN,4/27/2022,5,7,05/01/22,05/04/22,4/29/2022,4,5,05/04/22,2,-2,Tampa,RJ210527,RJ210527,,,$0.26 ,$259.00 ,$36.91 ,,,$295.91 ,$0.30 ,CBS,,,,,,,,,Yes,Yes,12,9,1,2022,Apr,17,UPS TN 1Z6777680346696041,Container/Pouch,,PCH-8oz-Stndup-WH-Matt,"1,000",pcs,
4/25/2022,,2117,,TA-Deep-Wrinkle-Serum-PLSF,,,,,500,pcs,PLSF,CHECKED IN,7/15/2022,28,7,7/22/2022,8/24/2022,8/19/2022,116,3,8/22/2022,35,-4,Tampa,,,,,$2.50 ,"$1,250.00 ",,,,"$1,250.00 ",$2.50 ,Due Upon Reciept,,,,,,,,,No,Yes,35,119,0,2022,Apr,17,Ready for pick up,Turnkey FG,B07GSGLKNH,TA-Deep-Wrinkle-Serum-1oz,500,pcs,
4/25/2022,,31731,,RM-ROSE-WATER,,,,,2,gal,Organic Creations,CHECKED IN,4/30/2022,5,7,05/04/22,05/04/22,05/02/22,7,9,05/11/22,2,2,Tampa,,,,,$24.50 ,$49.00 ,$37.83 ,,,$86.83 ,$43.42 ,,,,,,,,,,No,No,12,16,0,2022,Apr,17,FedEX TN 569145594528,Ingredient,,RM-ROSE-WATER,2,gal,
4/25/2022,,31731,,RM-CLARY-SAGE-WATER,,,,,10,gal,Organic Creations,CHECKED IN,4/30/2022,5,7,05/04/22,05/04/22,05/02/22,7,9,05/11/22,2,2,Tampa,,,,,$16.80 ,$168.00 ,$37.83 ,,,$205.83 ,$20.58 ,,,,,,,,,,No,No,12,16,0,2022,Apr,17,FedEX TN 569145594528,Ingredient,,RM-CLARY-SAGE-WATER,10,gal,
4/25/2022,,31731,,RM-Lemongrass-Essential-Oil,,,,,8,lbs,Organic Creations,CHECKED IN,4/30/2022,5,7,05/04/22,05/04/22,05/02/22,7,9,05/11/22,2,2,Tampa,,,,,$64.95 ,$519.60 ,$37.83 ,,,$557.43 ,$69.68 ,,,,,,,,,,No,No,12,16,0,2022,Apr,17,FedEX TN 569145594528,Ingredient,,RM-Lemongrass-Essential-Oil,8,lbs,
4/25/2022,,2119,,TA-Crepey-Skin-Repair-Treatment-8oz-HS,,plus 1k WLs,,,"5,000",pcs,Health Specialty,CHECKED IN,6/30/2022,84,7,07/06/22,07/06/22,6/27/2022,63,9,07/06/22,-3,2,Tampa,,,,,$2.20 ,"$11,000.00 ",,,,"$11,000.00 ",$2.20 ,NET30,,6079,,,,"$11,000.00 ",7/24/2022,7/24/2022,Yes,No,91,72,1,2022,Apr,17,TFORCE 332175196,Turnkey FG,B074F45K6P,TA-Crepey-Skin-Repair-Treatment-8oz,"5,000",pcs,
4/25/2022,,2119,,WL-Crepey-Lotion-8oz-HS,,,,,"1,000",pcs,Health Specialty,CHECKED IN,6/30/2022,84,7,07/06/22,07/06/22,6/27/2022,63,9,07/06/22,-3,2,Tampa,,,,,$2.20 ,"$2,200.00 ",,,,"$2,200.00 ",$2.20 ,NET30,,6079,,,,"$2,200.00 ",7/24/2022,7/24/2022,Yes,No,91,72,1,2022,Apr,17,TFORCE 332175196,White Label,,WL-Crepey-Lotion-8oz-HS,"1,000",pcs,
4/25/2022,,2122,,RM-PWD-Citicoline-Sodium,,,,,25,kg,Haigen,CHECKED IN,5/15/2022,15,7,5/25/2022,06/03/22,5/15/2022,20,16,5/31/2022,0,9,Tampa,22210050801,22210050801,05/08/22,05/07/24,$285.00 ,"$7,125.00 ",,,,"$7,125.00 ",$285.00 ,NET90,,22NK10C0509Y1997,,,,"$7,125.00 ",7/18/2022,7/18/2022,No,No,22,36,0,2022,Apr,17,FedEx TN 776876060521,Ingredient,,RM-PWD-Citicoline-Sodium,"1,000",kg,
4/25/2022,,WB692441,,RM-PWD-SALICYLIC-ACID,,,,,35,lbs,Essential Wholesale Labs,CHECKED IN,05/10/22,10,7,5/17/2022,5/16/2022,05/12/22,17,0,05/12/22,2,-7,Tampa,,,,,$15.38 ,$538.30 ,,,,$538.30 ,$15.38 ,CBS,,,,,,,,,No,Yes,17,17,1,2022,Apr,17,UPS TN 1ZT29T260369745313,Ingredient,,RM-PWD-SALICYLIC-ACID,35,lbs,
4/25/2022,,2118,,Safetry-Shrink-Dome-M1421CL-8oz,,,,,"28,000",pcs,Container and Packaging,CHECKED IN,5/15/2022,15,7,5/20/2022,5/16/2022,5/14/2022,19,2,5/16/2022,-1,-5,Tampa,,,,,$0.11 ,"$3,080.00 ",,,,"$3,080.00 ",$0.11 ,NET45,,1511876,,,,"$3,302.08 ",5/28/2022,5/28/2022,No,Yes,22,21,1,2022,Apr,17,UPS TN 1Z8164390374543008,Safety Shrink Band,,Safetry-Shrink-Dome-M1421CL-8oz,"28,000",pcs,
4/25/2022,,2120,,JAR-89-400-8oz-Straight-Base-White-HS,,For HS,,,"6,100",pcs,Container and Packaging,CHECKED IN,05/05/22,10,7,5/15/2022,5/23/2022,5/20/2022,25,3,5/23/2022,15,-4,Health Specialty,,,,,$0.50 ,"$3,050.00 ",,,,"$3,050.00 ",$0.50 ,Net 30,,1518619,,,,"$3,446.47 ",6/19/2022,6/19/2022,No,Yes,17,28,0,2022,Apr,17,SAIA Freight 10653368900,CM Packaging-Container,,JAR-89-400-8oz-Straight-Base-White-HS,"6,100",pcs,
4/25/2022,,2120,,LID-89-400-Cap-F217-Liner-White-HS,,For HS,,,"6,100",pcs,Container and Packaging,CHECKED IN,05/05/22,10,7,5/15/2022,5/23/2022,5/20/2022,25,3,5/23/2022,15,-4,Health Specialty,,,,,$0.24 ,"$1,464.00 ",,,,"$1,464.00 ",$0.24 ,Net 30,,1518619,,,,"$1,311.54 ",6/19/2022,6/19/2022,No,Yes,17,28,0,2022,Apr,17,SAIA Freight 10653368900,CM Packaging-Top,,LID-89-400-Cap-F217-Liner-White-HS,"6,100",pcs,
05/02/22,,112859,,RM-Diheptyl-Succinate+Capryloyl-Glycerin/Sebacic-Acid Copolymer,,,,,4,L,Windpoint,CHECKED IN,05/10/22,10,7,05/12/22,5/25/2022,5/25/2022,23,0,5/25/2022,15,-7,Tampa,,,,,$48.75 ,$195.00 ,$44.29 ,,,$239.29 ,$59.82 ,,,,,,,,,,No,Yes,17,23,0,2022,May,18,,Ingredient,,RM-Diheptyl-Succinate+Capryloyl-Glycerin/Sebacic-Acid Copolymer,4,L,
05/02/22,,2121,,WL-Scar-Cream-2oz-PLSF,,3160 units ready for pick up,,,"2,500",pcs,PLSF,CHECKED IN,6/24/2022,28,7,07/01/22,07/09/22,6/30/2022,59,6,07/06/22,6,-1,Tampa,205211-474,205211-474,,,$3.00 ,"$7,500.00 ",,,,"$7,500.00 ",$3.00 ,Due Upon Reciept,,,,,,,,,No,Yes,35,65,0,2022,May,18,"June Wk4 Ready to ship date agreed pick up on ready, additional 2k units will be ready a week later",,,,,,
05/02/22,,WB692801,,RM-PWD-Silica,,,,,1,lbs,Essential Wholesale Labs,CHECKED IN,05/10/22,10,7,05/12/22,05/12/22,05/09/22,7,3,05/12/22,-1,-4,Tampa,,,,,$353.35 ,$353.35 ,,,,$353.35 ,$353.35 ,CBS,,,,,,,,,Yes,Yes,17,10,1,2022,May,18,UPS TN 1ZT29T260368392536,Ingredient,,RM-PWD-Silica,1,lbs,
05/02/22,,WB692801,,RM-Hydrolized-Keratin,,,,,7,lbs,Essential Wholesale Labs,CHECKED IN,05/10/22,10,7,05/12/22,05/12/22,05/09/22,7,3,05/12/22,-1,-4,Tampa,,,,,$23.93 ,$167.51 ,,,,$167.51 ,$23.93 ,CBS,,,,,,,,,Yes,Yes,17,10,1,2022,May,18,UPS TN 1ZT29T260368392536,Ingredient,,RM-Hydrolized-Keratin,7,lbs,
05/02/22,,22465629,,RM-PWD-DL-Panthenol,,,,,64,oz,BrambleBerry,CHECKED IN,05/10/22,10,7,05/12/22,5/17/2022,05/12/22,10,5,5/17/2022,2,-2,Tampa,,,,,$2.49 ,$159.36 ,,,,$159.36 ,$2.49 ,,,,,,,,,,,Yes,17,15,1,2022,May,18,UPS TN 1ZX0334V0399493400,Ingredient,,RM-PWD-DL-Panthenol,64,oz,
05/05/22,,119566,,LABL-TA-5.75x4.75-Acne-Eliminating-Body-Spray-8oz,[4.750 x 5.750] #1194,[4.750 x 5.750] #1194,,,"1,500",pcs,Wizard Labels,CHECKED IN,5/13/2022,5,7,5/20/2022,5/13/2022,5/13/2022,8,0,5/13/2022,0,-7,Tampa,,,,,$0.34 ,$510.00 ,,,,$510.00 ,$0.34 ,,,,,,,,,,No,Yes,12,8,1,2022,May,18,UPS TN 1ZE02E120360487042,Label,,LABL-TA-5.75x4.75-Acne-Eliminating-Body-Spray-8oz,"1,500",pcs,
05/05/22,,119566,,LABL-TA-5.93x2.37-Acne-Face-Spray-4oz,"[3.750""h x 4.750""w]#1247","[3.750""h x 4.750""w]#1247",,,1500,pcs,Wizard Labels,CHECKED IN,5/13/2022,5,7,5/20/2022,5/13/2022,5/13/2022,8,0,5/13/2022,0,-7,Tampa,,,,,$0.27 ,$405.00 ,,,,$405.00 ,$0.27 ,,,,,,,,,,No,Yes,12,8,1,2022,May,18,UPS TN 1ZE02E120360487042,Label,,LABL-TA-5.93x2.37-Acne-Face-Spray-4oz,#REF!,pcs,
05/05/22,,119566,,LABL-TA-Face-Cream-Side-2oz,"[1.250""h x 7.125""w] #1244","[1.250""h x 7.125""w] #1244",,,"1,500",pcs,Wizard Labels,CHECKED IN,5/13/2022,5,7,5/20/2022,5/13/2022,5/13/2022,8,0,5/13/2022,0,-7,Tampa,,,,,$0.22 ,$330.00 ,,,,$330.00 ,$0.22 ,,,,,,,,,,No,Yes,12,8,1,2022,May,18,UPS TN 1ZE02E120360487042,Label,,LABL-TA-Face-Cream-Side-2oz,"1,500",pcs,
05/05/22,,2123,,M1109CL-Safety-Shrink-Band-100x38mm,,,,,"5,000",pcs,Container and Packaging,CHECKED IN,5/15/2022,14,7,5/17/2022,5/17/2022,5/15/2022,10,2,5/17/2022,0,-5,Tampa,,,,,$0.05 ,$230.95 ,$24.40 ,,,$255.35 ,$0.05 ,,,1515502,,,,$255.35 ,06/09/22,6/14/2022,Yes,Yes,21,12,1,2022,May,18,,Safety Shrink Band,,M1109CL-Safety-Shrink-Band-100x38mm,"5,000",pcs,
05/05/22,,2124,,BTL-8oz-Cosmo-White-24-410,,,,,"3,200",pcs,Container and Packaging,CHECKED IN,05/10/22,5,7,5/15/2022,5/17/2022,05/10/22,5,8,5/18/2022,0,1,Tampa,M213665,M213665,,,$0.25 ,$815.49 ,$347.89 ,,,"$1,163.38 ",$0.36 ,,,1517538,,,,"$1,163.00 ",06/10/22,6/14/2022,,No,12,13,0,2022,May,18,SAIA FREIGHT 106533699300,Container/Pouch,,BTL-8oz-Cosmo-White-24-410,"3,200",pcs,
05/05/22,,2124,,BTL-24-410-Cylinder-Round-8oz-White,B302,B302,,,"5,120",pcs,Container and Packaging,CHECKED IN,05/10/22,5,7,5/15/2022,5/17/2022,05/10/22,5,8,5/18/2022,0,1,Tampa,041122-12,041122-12,,,$0.31 ,"$1,591.45 ",$347.89 ,,,"$1,939.34 ",$0.38 ,,,1517538,,,,"$1,939.60 ",06/10/22,6/14/2022,,No,12,13,0,2022,May,18,SAIA FREIGHT 106533699300,Container/Pouch,,BTL-24-410-Cylinder-Round-8oz-White,"5,120",pcs,
05/09/22,,279667,,CLEARECOBAG-6X8,"FS6-1000-SUFW [Suffocation Warning on Recycled Flap & Seal Bag - 6"" x 8""]","FS6-1000-SUFW [Suffocation Warning on Recycled Flap & Seal Bag - 6"" x 8""]",,,"10,000",pcs,EcoEnclose,CHECKED IN,06/05/22,5,7,06/08/22,06/08/22,06/05/22,27,3,06/08/22,0,-4,Tampa,,,,,$0.05 ,$484.00 ,$59.41 ,,,$543.41 ,$0.05 ,NET30,,279667,,,,"$1,266.12 ",06/10/22,06/10/22,No,Yes,12,30,0,2022,May,19,UPS TN 1z6e02930391292657,Eco Bags,,CLEARECOBAG-6X8,"10,000",pcs,
05/09/22,,279667,,CLEARECOBAG-7.5X10,,,,,"10,000",pcs,EcoEnclose,CHECKED IN,05/10/22,20,7,05/12/22,05/12/22,05/10/22,1,2,05/12/22,0,-5,Tampa,,,,,$0.06 ,$621.00 ,$59.41 ,,,$680.41 ,$0.07 ,NET30,,279667,,,,,,,Yes,Yes,27,3,1,2022,May,19,,,,CLEARECOBAG-7.5X10,"10,000",pcs,
05/10/22,,113849,,PCH-8oz-Stndup-WH-Matt,,,,,"1,000",pcs,Sav on Bags,CHECKED IN,5/15/2022,14,7,5/20/2022,5/20/2022,5/15/2022,5,4,5/19/2022,0,-3,Tampa,,,,,$0.26 ,$259.00 ,$41.00 ,,,$300.00 ,$0.30 ,CBS,,,,,,,,,Yes,Yes,21,9,1,2022,May,19,UPS TN 1Z6777680346380917,,,,,,
05/12/22,,119993,,LABL-TA-1.25x7.125-Scar-Cream-Side,"[1.250""h x 7.125""w] #1168","[1.250""h x 7.125""w] #1168",,,"2,000",pcs,Wizard Labels,CHECKED IN,5/23/2022,5,7,5/26/2022,5/26/2022,5/23/2022,11,2,5/25/2022,0,-5,Tampa,,,,,$0.12 ,$240.00 ,,,,$240.00 ,$0.12 ,CBS,,,,,,,,,No,Yes,12,13,0,2022,May,19,UPS TN 1ZE02E120359814084,,,LABL-TA-1.25x7.125-Scar-Cream-Side,"2,000",pcs,
05/12/22,,119993,,LABL-TA-Face-Cream-Side-2oz,"[1.250""h x 7.125""w] #1244","[1.250""h x 7.125""w] #1244",,,"2,000",pcs,Wizard Labels,CHECKED IN,5/23/2022,5,7,5/26/2022,5/26/2022,5/23/2022,11,2,5/25/2022,0,-5,Tampa,,,,,$0.12 ,$240.00 ,,,,$240.00 ,$0.12 ,CBS,,,,,,,,,No,Yes,12,13,0,2022,May,19,UPS TN 1ZE02E120359814084,Label,,LABL-TA-Face-Cream-Side-2oz,"2,000",pcs,
05/12/22,,2125,,WL-Four-In-One-8oz-PLSF,,,,,500,pcs,PLSF,CHECKED IN,6/24/2022,14,7,07/01/22,08/01/22,7/28/2022,77,1,7/29/2022,34,-6,Tampa,,,,,$6.59 ,"$3,295.00 ",,,,"$3,295.00 ",$6.59 ,100% Due on Receipt,,,,,,,,,No,Yes,21,78,0,2022,May,19,"Delayed raw ingredients, NEW Ready to ship date week of 7/25",White Label,,WL-Four-In-One-8oz-PLSF,500,pcs,
05/12/22,,2126,,RM-PWD-Pu-erh-Tea,,Sea Shipment,,,40,kg,Passiono,CHECKED IN,5/20/2022,10,60,7/25/2022,08/03/22,5/20/2022,8,75,08/03/22,0,15,Tampa,20220403,20220403,04/03/22,04/02/24,$24.00 ,$960.00 ,,,,$960.00 ,$24.00 ,NET30,,PSNKS22060306,,,,$960.00 ,07/06/22,07/06/22,Yes,No,70,83,0,2022,May,19,"Devanning delay, NEW ETA 8/26",Ingredient,,RM-PWD-Pu-erh-Tea,40,kg,
05/12/22,,2126,,RM-PWD-Black-Tea-Extract-Iced,,Sea Shipment,,,100,kg,Passiono,CHECKED IN,5/20/2022,10,60,7/25/2022,08/03/22,5/20/2022,8,75,08/03/22,0,15,Tampa,20220414,20220414,4/16/2022,04/13/2024,$15.00 ,"$1,500.00 ",,,,"$1,500.00 ",$15.00 ,NET30,,PSNKS22060306,,,,"$1,500.00 ",07/06/22,07/06/22,Yes,No,70,83,0,2022,May,19,"Devanning delay, NEW ETA 8/26",,,RM-PWD-Black-Tea-Extract-Iced,100,kg,
05/12/22,,2126,,RM-PWD-Black-Tea-Extract,,Sea Shipment,,,200,kg,Passiono,CHECKED IN,5/20/2022,10,60,7/25/2022,08/03/22,5/20/2022,8,75,08/03/22,0,15,Tampa,20220408,20220408,04/08/22,04/07/24,$14.00 ,"$2,800.00 ",,,,"$2,800.00 ",$14.00 ,NET30,,PSNKS22060306,,,,"$2,800.00 ",07/06/22,07/06/22,Yes,No,70,83,0,2022,May,19,"Devanning delay, NEW ETA 8/26",Ingredient,,RM-PWD-Black-Tea-Extract,200,kg,
